Brand,Price,Body,Mileage,EngineV,Engine Type
Volkswagen,8.82453082152646,hatch,1,1.4,Gas
Toyota,10.156180197306888,sedan,0,2.5,Petrol
Volkswagen,9.093694189856862,vagon,198,1.9,Other
Mercedes-Benz,10.196157166498947,sedan,162,5.5,Petrol
Toyota,10.14858827120238,crossover,128,4.7,Gas
Audi,10.126631103850338,crossover,112,3.2,Petrol
Volkswagen,9.667765219015058,van,194,2.0,Diesel
BMW,8.055157731819678,sedan,200,2.0,Diesel
Toyota,9.417354541360508,sedan,157,2.4,Gas
Toyota,10.725467604939041,crossover,45,3.5,Petrol
Renault,8.779557455883728,other,406,2.5,Diesel
Toyota,9.85214162518454,crossover,95,2.0,Petrol
BMW,9.047821442478408,sedan,260,2.2,Gas
Mercedes-Benz,9.047821442478408,van,350,2.2,Diesel
Toyota,9.51044496442652,crossover,126,4.0,Petrol
Volkswagen,7.696212639346407,sedan,180,1.9,Diesel
Volkswagen,9.825526011066415,vagon,125,2.0,Diesel
Toyota,9.038365107236372,other,150,2.7,Gas
Audi,9.769956159911606,vagon,144,2.0,Diesel
Audi,9.104979856318357,sedan,158,2.0,Gas
Volkswagen,8.389359819906353,hatch,238,1.6,Petrol
Renault,8.922658299524402,van,200,2.2,Diesel
Toyota,9.795345393916424,sedan,87,2.4,Petrol
BMW,10.849337086651827,crossover,23,3.0,Petrol
Mitsubishi,9.287301413112312,crossover,165,3.0,Gas
Volkswagen,10.425253116340453,van,11,1.4,Petrol
Volkswagen,9.740968623038354,crossover,158,2.5,Diesel
Volkswagen,9.323669057283185,crossover,1,4.2,Petrol
BMW,8.411832675758411,sedan,140,3.0,Diesel
Toyota,10.691922185369403,other,0,2.8,Diesel
Audi,10.59162219127253,sedan,180,4.2,Other
BMW,8.779557455883728,sedan,272,2.8,Petrol
Volkswagen,9.836278802842678,vagon,196,2.0,Diesel
Audi,10.558413520275876,vagon,75,2.0,Diesel
BMW,9.011889433252344,sedan,241,2.0,Petrol
Audi,8.922658299524402,vagon,240,2.0,Petrol
Toyota,9.35444071594994,sedan,95,2.4,Petrol
Mercedes-Benz,10.584055950889214,sedan,30,1.6,Petrol
Volkswagen,8.732304571033183,sedan,161,4.2,Gas
BMW,9.752664662801545,crossover,308,4.6,Gas
BMW,7.9724660159745655,sedan,280,2.5,Diesel
Renault,9.588776807696428,other,169,2.3,Diesel
BMW,10.460242108190519,crossover,110,4.4,Petrol
Mercedes-Benz,8.85366542803745,other,170,2.2,Petrol
Mercedes-Benz,10.373491181781864,van,255,3.0,Diesel
Renault,8.922658299524402,vagon,168,1.5,Diesel
Volkswagen,9.104979856318357,other,217,2.5,Diesel
Mitsubishi,8.85366542803745,sedan,180,1.6,Gas
Audi,7.90100705199242,sedan,234,2.5,Other
Volkswagen,9.301094735244646,van,165,2.0,Diesel
Toyota,9.648595302907339,sedan,120,3.5,Petrol
Mercedes-Benz,9.071078304642676,sedan,210,5.0,Petrol
Mercedes-Benz,8.699514748210191,van,200,2.2,Diesel
Mitsubishi,9.738023112808596,crossover,135,3.0,Gas
Mercedes-Benz,9.615805480084347,crossover,400,3.0,Diesel
Toyota,10.184900011974314,crossover,102,2.5,Diesel
Mercedes-Benz,8.039157390473237,vagon,400,2.2,Diesel
Toyota,11.00043178410354,crossover,90,4.5,Diesel
Toyota,11.05089000537367,crossover,3,4.2,Diesel
Mercedes-Benz,9.893437216682626,crossover,218,3.0,Diesel
Volkswagen,9.472704636443673,van,110,1.9,Diesel
Audi,9.409191230721348,sedan,130,2.4,Petrol
Mitsubishi,8.648221453822641,other,170,1.3,Petrol
Audi,7.843848638152472,sedan,370,2.5,Diesel
Toyota,9.51044496442652,sedan,144,3.5,Gas
Renault,9.230142999272362,van,183,2.0,Diesel
Audi,9.472704636443673,other,161,1.8,Gas
Volkswagen,9.259130536145614,sedan,210,5.0,Diesel
BMW,8.039157390473237,sedan,315,2.5,Diesel
BMW,9.148464968258095,sedan,221,4.4,Gas
Audi,9.210340371976184,sedan,206,2.5,Diesel
Mitsubishi,8.34283980427146,sedan,270,2.0,Gas
Renault,8.922658299524402,sedan,131,1.6,Petrol
Mercedes-Benz,10.561007555452923,other,12,1.8,Petrol
Toyota,9.093806555720231,hatch,140,1.6,Petrol
Toyota,10.085809109330082,crossover,270,4.2,Diesel
Mercedes-Benz,10.849337086651827,other,75,6.3,Petrol
Mercedes-Benz,8.536995818712418,sedan,270,3.2,Diesel
Mitsubishi,8.51699317141357,sedan,60,1.6,Petrol
Mitsubishi,9.153770020487789,sedan,125,2.0,Gas
Audi,8.25582842728183,vagon,215,2.5,Diesel
Renault,8.961879012677683,vagon,170,1.5,Diesel
Audi,10.81376021208472,crossover,80,3.0,Diesel
Mitsubishi,9.104979856318357,sedan,78,2.4,Gas
Toyota,9.85166780380633,crossover,95,2.0,Petrol
Mitsubishi,8.881836305004146,sedan,102,1.6,Petrol
Volkswagen,9.38429367909962,other,112,2.0,Diesel
Toyota,7.937374696163295,sedan,287,1.3,Petrol
Volkswagen,7.696212639346407,sedan,272,1.9,Diesel
Mitsubishi,9.769956159911606,crossover,170,3.8,Gas
Audi,10.81777628173961,other,79,4.2,Petrol
Volkswagen,9.065314599925925,van,238,2.5,Diesel
Audi,9.082507000466299,sedan,205,1.8,Petrol
Mercedes-Benz,11.156236235215168,crossover,0,2.2,Diesel
Volkswagen,9.094989002421919,hatch,103,1.4,Petrol
Toyota,9.648595302907339,crossover,165,2.7,Gas
Audi,9.878169744551839,crossover,175,3.6,Petrol
Toyota,10.22918769217543,sedan,21,2.5,Petrol
Volkswagen,9.169518377455928,van,255,1.9,Diesel
BMW,9.433483923290392,crossover,176,3.0,Gas
Audi,8.476162841858246,vagon,260,2.5,Diesel
Toyota,9.947504437952903,sedan,70,2.5,Petrol
Audi,9.60911649193355,sedan,203,2.8,Petrol
Toyota,9.453286550586572,hatch,164,1.4,Diesel
BMW,8.68270762989381,hatch,243,2.0,Petrol
Mercedes-Benz,7.90100705199242,sedan,400,2.9,Diesel
Audi,8.45531778769815,sedan,400,2.6,Petrol
BMW,11.251560700835821,other,64,4.4,Petrol
Renault,8.68270762989381,van,250,1.9,Diesel
Volkswagen,10.085809109330082,sedan,67,1.8,Petrol
Audi,9.820105943597078,vagon,151,2.0,Diesel
Mercedes-Benz,10.947291604709243,sedan,74,6.3,Petrol
Renault,8.987196820661973,hatch,50,1.6,Petrol
Mercedes-Benz,8.517193191416238,sedan,382,2.0,Petrol
Mitsubishi,9.20029003612268,sedan,98,2.0,Petrol
Mercedes-Benz,9.846917201047734,other,111,2.5,Petrol
Toyota,9.9281801651265,crossover,139,4.0,Gas
Volkswagen,7.824046010856292,vagon,232,1.6,Petrol
Renault,9.104979856318357,vagon,179,1.5,Diesel
Renault,8.948975607841776,sedan,100,1.6,Gas
Audi,10.382822509210747,hatch,54,2.8,Petrol
Mercedes-Benz,11.194096663521611,van,42,2.2,Diesel
Renault,8.732304571033183,sedan,246,1.4,Petrol
Audi,8.294049640102028,sedan,400,2.0,Petrol
Toyota,9.105329795082644,sedan,43,1.3,Petrol
Mercedes-Benz,9.60911649193355,other,195,3.2,Gas
BMW,11.088174321109493,crossover,0,2.0,Diesel
Renault,9.104979856318357,van,158,2.0,Diesel
Audi,9.047821442478408,sedan,253,2.5,Diesel
Renault,8.68270762989381,hatch,171,1.5,Other
Mitsubishi,8.536995818712418,hatch,250,1.3,Gas
Mercedes-Benz,10.60905725309463,sedan,108,5.5,Petrol
Audi,9.0595174822416,sedan,154,1.8,Petrol
Mitsubishi,8.68270762989381,sedan,142,1.6,Gas
Volkswagen,9.792555991828847,other,123,1.8,Petrol
BMW,10.44581184336149,crossover,37,2.0,Diesel
BMW,9.51044496442652,sedan,138,2.5,Petrol
Renault,9.169518377455928,van,175,2.0,Diesel
Mercedes-Benz,9.615805480084347,other,82,1.8,Petrol
Mercedes-Benz,9.998797732340453,other,53,3.0,Petrol
Volkswagen,9.525151111816216,other,200,2.5,Diesel
Toyota,9.84161214881804,sedan,47,2.4,Petrol
Volkswagen,8.935903526274423,hatch,127,1.4,Petrol
Toyota,9.388486557359657,hatch,120,1.4,Petrol
Audi,9.332558004700433,sedan,202,2.7,Diesel
Volkswagen,9.51044496442652,van,43,2.0,Diesel
Toyota,9.39182824802156,sedan,129,2.4,Petrol
Toyota,9.711115659888671,other,130,2.7,Gas
BMW,9.852194258148577,crossover,215,3.0,Diesel
Renault,8.612503371220562,van,160,1.5,Diesel
BMW,10.596609732783568,sedan,45,3.0,Petrol
Toyota,9.648595302907339,sedan,140,2.4,Gas
Mitsubishi,9.367344120785848,crossover,197,3.0,Gas
Volkswagen,7.919356190660617,vagon,1,1.9,Diesel
Renault,8.874867635688053,vagon,1,1.5,Diesel
BMW,9.259130536145614,hatch,220,2.0,Petrol
Mercedes-Benz,10.1226230824528,sedan,97,1.8,Petrol
Mercedes-Benz,10.165851817003619,other,22,1.8,Petrol
Mercedes-Benz,9.975808214115753,crossover,148,6.2,Petrol
BMW,7.706162970199576,sedan,268,1.8,Petrol
BMW,7.9724660159745655,vagon,236,2.0,Diesel
Volkswagen,8.433811582477187,hatch,1,1.8,Gas
Mercedes-Benz,8.070906088787819,sedan,198,2.0,Gas
Mitsubishi,9.87302834505142,crossover,78,2.4,Petrol
Renault,8.294049640102028,sedan,215,1.9,Diesel
BMW,11.083664467095577,crossover,0,2.0,Diesel
BMW,10.896720806856424,sedan,80,2.99,Diesel
Renault,9.126958763037132,vagon,155,1.5,Diesel
Mercedes-Benz,11.60822655382414,van,0,2.2,Diesel
Mercedes-Benz,10.06475570013225,van,170,2.2,Diesel
Audi,8.476371196895983,sedan,390,2.6,Petrol
Toyota,9.51044496442652,sedan,100,2.4,Petrol
Toyota,9.071078304642676,sedan,131,1.6,Gas
Mercedes-Benz,9.417354541360508,sedan,423,5.0,Gas
Mitsubishi,8.974618038455112,other,148,1.8,Petrol
Volkswagen,9.277999020449997,van,153,2.0,Diesel
Renault,8.824677891164198,van,185,1.6,Other
Renault,9.047821442478408,van,157,1.5,Diesel
Mitsubishi,9.836278802842678,crossover,97,3.2,Diesel
BMW,7.549609165154532,vagon,285,2.5,Diesel
Mercedes-Benz,9.648595302907339,van,75,2.0,Diesel
Volkswagen,9.071078304642676,hatch,148,1.4,Other
Mercedes-Benz,10.764265574480024,sedan,121,3.0,Diesel
BMW,8.517193191416238,sedan,400,2.5,Petrol
Toyota,10.085809109330082,crossover,73,4.0,Petrol
Volkswagen,9.602382459752207,sedan,85,1.4,Petrol
Mercedes-Benz,8.764053269347762,van,290,2.2,Diesel
Mitsubishi,9.852194258148577,crossover,139,2.4,Gas
Mercedes-Benz,9.367344120785848,van,211,2.2,Diesel
Volkswagen,8.779557455883728,vagon,101,2.0,Diesel
Volkswagen,8.51699317141357,sedan,145,2.0,Petrol
Volkswagen,7.549609165154532,hatch,100,1.6,Petrol
Renault,9.104868739033948,vagon,100,1.5,Diesel
Volkswagen,9.449357272446683,van,164,1.6,Diesel
Mercedes-Benz,7.696212639346407,sedan,168,2.0,Petrol
BMW,10.388995368317829,vagon,65,2.0,Petrol
Volkswagen,9.72913416539135,vagon,149,1.4,Gas
Mercedes-Benz,9.104868739033948,van,360,2.2,Diesel
Audi,7.824046010856292,sedan,407,2.8,Gas
BMW,10.51867319162636,sedan,95,4.4,Petrol
Volkswagen,9.878169744551839,sedan,82,1.8,Petrol
Volkswagen,9.296518068217235,van,240,2.5,Diesel
BMW,10.505067539570582,sedan,33,2.0,Diesel
Renault,8.895629627136483,van,154,1.5,Diesel
BMW,9.769956159911606,vagon,125,3.0,Diesel
Audi,10.106428396532818,sedan,122,4.0,Diesel
Toyota,9.648595302907339,crossover,146,2.4,Gas
Mitsubishi,10.126631103850338,crossover,0,2.0,Petrol
Mercedes-Benz,9.38429367909962,sedan,167,1.8,Petrol
Mercedes-Benz,8.987196820661973,van,40,2.9,Diesel
Mitsubishi,9.735068900911164,crossover,126,3.0,Gas
Toyota,9.082507000466299,crossover,205,2.0,Petrol
BMW,9.472704636443673,sedan,220,2.5,Petrol
Renault,8.922658299524402,van,43,1.5,Diesel
Toyota,9.02401079378469,sedan,140,3.0,Petrol
Toyota,9.836278802842678,crossover,250,4.7,Gas
Toyota,10.267708702109744,sedan,0,2.5,Petrol
Mercedes-Benz,9.711115659888671,sedan,190,2.2,Diesel
Mitsubishi,9.539644119118783,crossover,127,3.0,Petrol
Audi,7.2078598714324755,vagon,400,1.9,Diesel
Toyota,9.945547979881786,crossover,1,2.0,Petrol
Mitsubishi,10.268130666124037,crossover,100,3.2,Diesel
Mercedes-Benz,10.460242108190519,crossover,64,2.2,Diesel
BMW,10.532096211958502,other,45,2.0,Petrol
Mercedes-Benz,9.88837391472608,sedan,220,2.2,Diesel
Mercedes-Benz,9.457200449907708,other,116,2.2,Diesel
Renault,8.433811582477187,van,265,1.5,Diesel
Mercedes-Benz,9.796848442046416,van,322,3.0,Diesel
Volkswagen,9.389490237604502,sedan,0,1.6,Petrol
Volkswagen,9.433483923290392,vagon,195,1.6,Diesel
Volkswagen,9.126958763037132,van,268,2.5,Diesel
Mercedes-Benz,10.257659366256743,sedan,148,2.2,Diesel
Volkswagen,9.738023112808596,sedan,38,2.0,Diesel
Mercedes-Benz,10.116580767996837,sedan,212,5.5,Petrol
Mercedes-Benz,10.950806546816688,crossover,3,2.2,Diesel
Toyota,9.332558004700433,hatch,87,1.0,Petrol
Mercedes-Benz,10.839580911706463,sedan,119,4.7,Petrol
Audi,8.006367567650246,vagon,270,1.9,Diesel
Toyota,9.190137664658664,other,250,1.8,Petrol
Volkswagen,9.461099090323366,crossover,200,2.5,Diesel
BMW,10.864751650053014,sedan,55,3.0,Diesel
BMW,8.202482446576537,sedan,300,2.0,Petrol
BMW,10.594131602877955,crossover,82,3.0,Petrol
Renault,8.909235279192261,vagon,200,1.5,Diesel
Volkswagen,9.546741177474825,van,175,2.0,Diesel
Mercedes-Benz,9.648595302907339,sedan,270,3.2,Diesel
Renault,9.047821442478408,vagon,130,1.5,Diesel
BMW,10.388995368317829,other,86,3.0,Petrol
Toyota,9.595602772766828,sedan,131,3.5,Gas
Volkswagen,8.779557455883728,van,310,1.9,Diesel
Renault,8.961879012677683,van,139,1.5,Diesel
Mercedes-Benz,9.071078304642676,van,290,2.2,Diesel
Renault,9.104979856318357,hatch,56,1.6,Petrol
Mercedes-Benz,9.602382459752207,van,139,3.0,Diesel
Toyota,9.503009985939002,sedan,125,2.4,Petrol
BMW,8.958925938694943,other,375,4.0,Diesel
Toyota,8.83927669058535,hatch,92,1.3,Petrol
Volkswagen,9.259130536145614,other,270,2.5,Diesel
Audi,8.961879012677683,sedan,90,2.2,Gas
Mercedes-Benz,8.318742252692399,sedan,215,4.3,Petrol
BMW,8.389359819906353,sedan,260,2.0,Gas
BMW,10.63344870621879,crossover,176,3.0,Diesel
Mercedes-Benz,9.546741177474825,van,98,2.2,Diesel
Mercedes-Benz,9.72913416539135,van,116,2.2,Diesel
BMW,10.976782033219948,crossover,80,3.0,Diesel
Volkswagen,9.230142999272362,sedan,280,1.8,Petrol
Mitsubishi,9.495519314209846,crossover,110,2.4,Gas
Renault,8.748304912379623,van,180,1.5,Diesel
Audi,9.74090979777877,hatch,69,1.4,Petrol
Toyota,9.908475094047168,crossover,48,2.0,Petrol
Volkswagen,9.287301413112312,sedan,100,1.8,Petrol
Mercedes-Benz,9.560997243589352,sedan,245,2.2,Diesel
BMW,8.45531778769815,sedan,333,3.0,Petrol
BMW,8.648221453822641,sedan,252,2.5,Diesel
BMW,9.38429367909962,sedan,300,2.5,Gas
Mercedes-Benz,8.229511118964457,vagon,330,2.2,Gas
Mercedes-Benz,7.90100705199242,sedan,350,3.0,Diesel
Volkswagen,8.00603417874901,vagon,239,1.9,Diesel
Mercedes-Benz,9.0595174822416,sedan,240,3.2,Diesel
Toyota,8.846496938558838,sedan,192,2.0,Petrol
Mitsubishi,10.03889218954233,crossover,69,2.4,Petrol
Volkswagen,9.093806555720231,sedan,185,1.6,Petrol
Volkswagen,8.922658299524402,van,317,1.9,Diesel
BMW,10.264652401747712,sedan,160,3.0,Petrol
Mercedes-Benz,9.392661928770137,other,218,2.2,Diesel
BMW,9.305559638557117,sedan,150,2.0,Gas
Audi,10.043249494911286,crossover,167,3.6,Petrol
Audi,7.843848638152472,vagon,1,2.5,Diesel
Toyota,9.082507000466299,crossover,388,4.2,Diesel
Renault,9.210340371976184,van,220,2.0,Diesel
Renault,8.748304912379623,van,73,1.5,Diesel
Toyota,9.532423871145296,other,160,3.5,Gas
Volkswagen,9.28266103355581,van,176,2.0,Diesel
Volkswagen,9.433483923290392,van,207,1.9,Diesel
Mercedes-Benz,8.612503371220562,sedan,250,2.2,Diesel
Volkswagen,9.495519314209846,van,250,2.5,Diesel
Volkswagen,9.903487552536127,crossover,115,2.5,Diesel
Renault,8.160518247477505,van,30,1.4,Gas
Renault,9.137769679141348,sedan,94,1.5,Diesel
Audi,10.325481962595504,sedan,110,3.0,Petrol
Audi,9.814656338829513,vagon,190,2.0,Diesel
Audi,10.621327345686446,crossover,88,4.2,Diesel
BMW,8.318742252692399,hatch,160,1.6,Petrol
Volkswagen,10.021270588192511,van,62,2.0,Diesel
Volkswagen,9.093806555720231,van,272,1.9,Diesel
BMW,9.543234787249512,crossover,278,3.0,Diesel
Volkswagen,9.104868739033948,van,125,1.6,Diesel
Toyota,9.55393007636626,hatch,67,1.6,Petrol
Volkswagen,8.846496938558838,sedan,132,1.6,Other
Volkswagen,8.902455592206882,hatch,180,1.4,Petrol
Mercedes-Benz,9.769956159911606,other,180,3.0,Diesel
Mercedes-Benz,9.9281801651265,sedan,222,5.5,Petrol
Mercedes-Benz,11.652687407345388,sedan,49,4.7,Petrol
Mitsubishi,9.314700387300425,vagon,132,2.4,Gas
BMW,10.305613759378778,sedan,175,2.0,Diesel
Toyota,9.775370049755686,sedan,131,2.0,Petrol
Volkswagen,8.824677891164198,van,170,2.0,Gas
Audi,8.330863613224745,vagon,249,2.5,Diesel
Toyota,10.402746539930654,other,50,5.7,Petrol
Mercedes-Benz,8.922658299524402,other,406,2.2,Diesel
BMW,10.425253116340453,crossover,134,4.4,Petrol
Mitsubishi,9.030016817844901,sedan,98,1.5,Petrol
BMW,8.318742252692399,sedan,350,2.4,Diesel
BMW,8.45531778769815,sedan,230,2.5,Petrol
Mercedes-Benz,9.581903928408666,van,207,2.2,Diesel
Mercedes-Benz,9.169518377455928,van,184,2.2,Diesel
Mercedes-Benz,9.786953736280177,van,162,1.8,Diesel
Mercedes-Benz,10.596634733096073,crossover,152,5.0,Gas
Toyota,10.085809109330082,crossover,152,4.0,Gas
Volkswagen,9.02401079378469,other,151,2.0,Petrol
BMW,8.242756345714477,sedan,278,2.9,Diesel
Audi,10.221941283654663,sedan,150,2.0,Petrol
Volkswagen,8.556413904569519,vagon,248,2.0,Diesel
Volkswagen,9.047821442478408,sedan,220,2.0,Other
Mercedes-Benz,10.680516217076775,sedan,59,4.6,Petrol
BMW,9.546812608597396,crossover,240,4.4,Gas
Mitsubishi,9.350102314351341,crossover,191,3.0,Gas
BMW,10.621327345686446,sedan,97,4.4,Petrol
Mercedes-Benz,11.03488966402723,crossover,150,3.0,Diesel
Audi,10.48849257447637,crossover,143,3.0,Diesel
Mercedes-Benz,9.011889433252344,other,199,2.2,Diesel
Mercedes-Benz,9.75846178048587,sedan,107,1.8,Petrol
Audi,10.341710224882465,sedan,2,1.4,Petrol
BMW,8.038834757787749,sedan,230,3.0,Diesel
Audi,8.648221453822641,vagon,250,2.0,Diesel
Volkswagen,8.909235279192261,sedan,178,1.8,Gas
Toyota,9.581903928408666,other,180,2.5,Diesel
Volkswagen,8.895629627136483,van,214,1.9,Diesel
Mercedes-Benz,10.42821608147111,crossover,120,3.0,Diesel
BMW,8.268731832117737,sedan,330,3.0,Diesel
Volkswagen,9.277999020449997,van,274,2.5,Diesel
Audi,9.786953736280177,sedan,177,4.2,Petrol
Mitsubishi,9.581903928408666,crossover,167,3.0,Gas
Mercedes-Benz,10.305613759378778,sedan,83,2.2,Diesel
Mercedes-Benz,8.99961934066053,van,330,2.2,Diesel
Mercedes-Benz,10.292145542327912,sedan,64,1.6,Petrol
Mercedes-Benz,9.449357272446683,other,198,2.2,Diesel
Volkswagen,7.089243155027514,hatch,250,1.9,Diesel
Volkswagen,9.47262771040802,van,250,1.9,Diesel
Audi,10.446377090555934,sedan,0,1.4,Petrol
Mitsubishi,9.0595174822416,sedan,145,2.0,Petrol
Renault,9.254357257392957,van,106,2.0,Diesel
Mercedes-Benz,9.786953736280177,van,145,2.2,Diesel
Audi,8.174702882469461,sedan,215,2.5,Diesel
Mercedes-Benz,11.652678711655406,crossover,0,2.99,Diesel
Renault,9.503009985939002,vagon,190,1.5,Diesel
BMW,7.718685495198466,sedan,350,2.5,Diesel
Mitsubishi,9.61573881119536,crossover,115,3.0,Petrol
Volkswagen,9.268609280100158,van,140,2.0,Diesel
Audi,10.4341158035983,crossover,119,2.0,Diesel
BMW,10.419300717813158,sedan,65,2.0,Petrol
Audi,10.034515814942532,sedan,122,2.0,Petrol
BMW,11.107450356812064,crossover,0,2.0,Diesel
Audi,9.825526011066415,crossover,185,3.6,Petrol
Volkswagen,9.792555991828847,sedan,192,2.5,Diesel
Mercedes-Benz,8.846496938558838,other,190,2.2,Diesel
Mercedes-Benz,11.56171562913966,crossover,1,3.0,Diesel
Renault,9.392578591964389,van,107,2.0,Diesel
Renault,8.987196820661973,van,189,1.9,Diesel
BMW,8.433811582477187,sedan,280,3.0,Other
Renault,8.909235279192261,vagon,242,1.5,Diesel
Audi,10.221941283654663,crossover,147,3.0,Diesel
Toyota,10.221941283654663,crossover,85,4.0,Petrol
Volkswagen,9.190137664658664,van,196,1.6,Diesel
Volkswagen,9.95227771670556,crossover,173,3.0,Diesel
Audi,9.104979856318357,vagon,199,2.7,Petrol
Audi,10.915088464214607,crossover,100,6.0,Diesel
Mercedes-Benz,10.568749529606537,crossover,65,4.5,Petrol
Renault,8.294049640102028,sedan,180,1.4,Gas
Toyota,9.495519314209846,sedan,152,2.0,Petrol
Volkswagen,10.448714603019452,crossover,108,3.0,Diesel
BMW,10.126591103050316,vagon,24,2.0,Petrol
Volkswagen,9.185022563991893,hatch,130,1.4,Petrol
BMW,8.68270762989381,sedan,390,1.8,Gas
Volkswagen,8.779557455883728,van,290,1.9,Diesel
Volkswagen,9.305650551780507,vagon,127,1.6,Diesel
Mercedes-Benz,9.84161214881804,sedan,320,5.0,Petrol
Volkswagen,9.525151111816216,van,222,2.0,Diesel
Volkswagen,9.047821442478408,van,184,2.0,Diesel
Volkswagen,9.857443614034722,sedan,4,1.6,Other
Renault,9.230142999272362,hatch,70,1.5,Diesel
BMW,8.961879012677683,sedan,310,2.0,Gas
Mercedes-Benz,9.121509158269568,sedan,273,2.7,Diesel
Renault,8.974618038455112,van,268,1.5,Diesel
Toyota,11.184421397998193,crossover,40,4.5,Diesel
Mercedes-Benz,10.809727948556782,crossover,52,3.0,Diesel
Volkswagen,10.714417768752456,sedan,90,3.0,Diesel
Renault,9.02401079378469,van,141,2.0,Diesel
Renault,8.536995818712418,vagon,156,1.5,Diesel
Toyota,9.635608107380527,other,116,2.4,Petrol
Volkswagen,8.895629627136483,van,142,2.0,Diesel
Toyota,9.595602772766828,hatch,98,1.6,Gas
Mercedes-Benz,8.974618038455112,other,197,2.2,Diesel
Volkswagen,7.9724660159745655,vagon,243,1.9,Diesel
BMW,8.070906088787819,sedan,237,2.5,Petrol
Mercedes-Benz,8.389359819906353,sedan,160,2.7,Diesel
Toyota,9.94270826568941,crossover,107,4.0,Petrol
Toyota,10.232791299678729,crossover,98,2.2,Diesel
Audi,9.711115659888671,vagon,171,2.0,Diesel
Renault,9.259130536145614,van,67,1.6,Petrol
Mitsubishi,9.74090979777877,crossover,107,3.0,Gas
Audi,10.46310334047155,sedan,92,2.8,Petrol
Mercedes-Benz,9.975808214115753,crossover,142,3.5,Petrol
Mercedes-Benz,9.667765219015058,other,264,2.2,Other
BMW,11.23261614684786,sedan,30,4.4,Petrol
Toyota,9.093806555720231,other,180,2.0,Petrol
Renault,8.748304912379623,vagon,189,1.5,Diesel
Mitsubishi,9.9281801651265,crossover,109,3.2,Diesel
Volkswagen,9.332558004700433,van,165,1.9,Diesel
Volkswagen,10.657259354912508,crossover,63,3.0,Diesel
Toyota,10.239959789157341,crossover,95,3.5,Gas
Mitsubishi,9.769956159911606,crossover,38,1.8,Petrol
Volkswagen,8.961879012677683,van,282,2.5,Diesel
Mercedes-Benz,11.225230059096225,crossover,1,2.2,Diesel
Renault,9.230142999272362,other,39,1.5,Diesel
BMW,10.021270588192511,sedan,179,3.0,Diesel
Mercedes-Benz,10.873830768729865,sedan,60,3.0,Diesel
Toyota,9.564512185696797,van,127,3.5,Other
Toyota,10.173514689749188,crossover,156,4.0,Gas
Volkswagen,9.190137664658664,van,299,2.5,Diesel
Mercedes-Benz,10.770588040219511,van,0,2.2,Diesel
Volkswagen,9.071078304642676,other,357,2.5,Diesel
BMW,10.325481962595504,crossover,147,3.0,Diesel
Renault,9.367344120785848,vagon,177,1.5,Diesel
Mercedes-Benz,8.764053269347762,hatch,177,2.0,Diesel
BMW,10.502324053624832,crossover,80,3.0,Petrol
Audi,11.225243392518447,crossover,0,3.0,Diesel
Volkswagen,8.699514748210191,hatch,195,1.2,Gas
Mercedes-Benz,8.496990484098719,van,248,2.2,Diesel
Mercedes-Benz,8.85352256068954,sedan,288,3.2,Gas
Volkswagen,9.20029003612268,other,171,1.6,Diesel
Volkswagen,8.160518247477505,sedan,189,1.8,Petrol
BMW,7.4673710669175595,vagon,200,2.0,Petrol
Renault,8.433811582477187,sedan,230,1.5,Diesel
